,1stFlrSF,2ndFlrSF,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtFullBath,BsmtHalfBath,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,FullBath,GarageArea,GarageCars,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,LotArea,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OverallCond,OverallQual,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,YearBuilt,YearRemodAdd
1259,1054,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,460,2,0,0,1,0,1,0,0,0,0,1969.0,1054,1,0,0,1,0,0,0,0,0,1,9750,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,1,0,0,0,0,0,0,0,0,1,0,1969,1969
270,1095,844,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1053,3,0,1,0,0,1,0,0,0,0,2006.0,1939,1,0,0,0,0,0,1,0,0,1,10728,0,60,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,1,2006,2006
72,885,833,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,427,2,1,0,0,0,1,0,0,0,0,1998.0,1718,1,0,0,0,0,0,1,0,0,1,10141,0,60,0,0,0,1,0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1998,1998
838,1099,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,352,1,0,0,1,0,1,0,0,0,0,1999.0,1099,1,0,0,1,0,0,0,0,0,1,9525,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1995,2006
280,1175,807,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,575,2,1,0,0,0,1,0,0,0,0,1989.0,1982,1,0,0,0,0,0,1,0,0,1,11287,0,60,0,0,0,1,0,340.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,1,0,0,0,0,0,0,0,0,1,0,1989,1989
785,1342,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,457,2,0,0,1,0,1,0,0,0,0,1967.0,1342,0,0,0,1,0,0,0,0,0,1,9790,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1967,1967
246,908,1020,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,440,1,0,0,1,0,0,0,0,0,1,1910.0,1928,0,0,0,0,0,0,1,0,0,2,9142,0,190,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,6,0,1,0,0,0,0,0,0,0,0,1,0,1910,1950
446,1888,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,578,2,1,0,0,0,1,0,0,0,0,1966.0,1888,1,0,0,1,0,0,0,0,0,1,16492,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1966,2002
985,1164,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,240,1,0,0,1,0,0,0,0,0,1,1950.0,1164,0,0,0,1,0,0,0,0,0,1,10880,0,190,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1950,1950
716,1576,978,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,704,2,0,0,1,0,0,0,0,0,1,1996.0,2554,1,0,0,0,0,0,1,0,0,1,10800,0,70,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,1,0,1890,1998
893,1383,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,354,1,0,0,1,0,1,0,0,0,0,1954.0,1383,0,0,0,1,0,0,0,0,0,1,13284,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1954,1954
400,1288,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,500,2,1,0,0,0,1,0,0,0,0,1996.0,1288,1,0,0,1,0,0,0,0,0,1,14963,0,120,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,1,0,0,0,0,0,0,0,0,1,0,1996,1996
1373,2633,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,804,3,0,1,0,0,1,0,0,0,0,2001.0,2633,1,0,0,1,0,0,0,0,0,1,11400,0,20,0,0,0,1,0,705.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,0,0,1,0,0,0,0,0,0,1,0,2001,2002
451,1533,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,576,2,0,0,1,0,1,0,0,0,0,1975.0,1533,0,0,0,1,0,0,0,0,0,1,70761,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1975,1975
973,1428,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,480,2,1,0,0,0,1,0,0,0,0,2007.0,1428,0,0,0,1,0,0,0,0,0,1,11639,0,20,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,1,2007,2008
1190,1622,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1356,4,1,0,0,1,0,0,0,0,0,1975.0,1622,0,0,0,1,0,0,0,0,0,1,32463,0,190,0,0,0,1,0,149.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,1,0,1961,1975
542,1680,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,583,2,1,0,0,0,1,0,0,0,0,1998.0,1680,0,0,0,1,0,0,0,0,0,1,10140,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,1,0,0,0,0,0,0,1,0,1998,1999
911,1268,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,252,1,0,0,1,0,0,0,0,0,1,1978.0,1268,1,0,0,1,0,0,0,0,0,1,9286,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1977,1989
661,1686,762,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,711,3,0,1,0,0,1,0,0,0,0,1994.0,2448,1,0,0,0,0,0,1,0,0,1,46589,0,60,0,0,0,1,0,528.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,8,0,0,0,1,0,0,0,0,0,0,1,0,1994,2005
904,902,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,288,1,0,0,1,0,1,0,0,0,0,1967.0,902,0,0,0,1,0,0,0,0,0,1,6173,0,20,0,0,0,1,0,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1967,1967
573,774,656,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,400,2,0,1,0,0,0,0,1,0,0,2000.0,1430,1,0,0,0,0,0,0,0,1,1,9967,0,80,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2000,2000
779,1004,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,504,2,0,0,1,0,1,0,0,0,0,1977.0,1004,0,0,0,0,0,0,0,1,0,1,10530,0,90,0,0,0,1,0,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1977,1977
557,897,439,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,570,1,0,0,1,0,0,0,0,1,0,1994.0,1336,1,1,0,0,0,0,0,0,0,1,11040,0,50,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,0,0,1,0,1920,1950
1401,864,729,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,398,2,1,0,0,0,1,0,0,0,0,2004.0,1593,1,0,0,0,0,0,1,0,0,1,7415,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,2004,2004
1360,990,1611,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,621,2,0,1,0,0,0,0,1,0,0,1998.0,2601,1,0,0,0,0,0,1,0,0,1,9842,0,70,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1921,1998
618,1828,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,774,3,0,0,1,0,1,0,0,0,0,2007.0,1828,0,0,0,1,0,0,0,0,0,1,11694,0,20,0,0,0,1,0,452.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0,0,0,1,0,0,0,0,0,0,0,1,2007,2007
1321,720,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,287,1,0,0,1,0,0,0,0,0,1,1955.0,720,0,0,0,1,0,0,0,0,0,1,6627,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,0,0,1,0,1949,1950
1357,1078,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,500,2,1,0,0,0,1,0,0,0,0,1971.0,1078,1,0,0,1,0,0,0,0,0,1,12537,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1971,2008
1094,936,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,308,1,1,0,0,0,1,0,0,0,0,1956.0,936,0,0,0,1,0,0,0,0,0,1,5868,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1956,2000
869,1062,887,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,574,2,1,0,0,0,1,0,0,0,0,1993.0,1949,1,0,0,0,0,0,1,0,0,1,9938,0,60,0,0,0,1,0,246.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1993,1994
31,1228,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,271,1,0,0,1,0,1,0,0,0,0,1966.0,1228,1,0,0,1,0,0,0,0,0,1,8544,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1966,2006
197,1360,1360,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,795,2,0,0,1,0,0,0,0,0,1,1918.0,3112,0,0,0,0,0,0,1,0,0,1,25419,392,75,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,1,0,0,0,0,1,0,0,0,0,0,1918,1990
882,808,785,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,389,2,0,1,0,0,0,0,1,0,0,1993.0,1593,1,0,0,0,0,0,1,0,0,1,9636,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1992,1993
185,1518,1518,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,840,3,0,0,1,0,0,0,0,0,1,1993.0,3608,1,0,0,0,1,0,0,0,0,1,22950,572,75,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,10,0,1,0,0,0,0,0,0,0,0,1,0,1892,1993
793,1496,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,474,2,1,0,0,0,1,0,0,0,0,2007.0,1496,0,0,0,1,0,0,0,0,0,1,9158,0,20,0,0,0,1,0,140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,1,2007,2007
438,694,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,352,1,0,0,1,0,0,0,0,0,1,1990.0,694,0,0,0,1,0,0,0,0,0,1,4280,0,30,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1913,2002
1103,1194,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,539,2,1,0,0,0,0,0,1,0,0,1954.0,1194,0,0,0,1,0,0,0,0,0,1,8910,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,0,0,0,0,1,0,1959,1959
522,1004,660,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,420,2,0,0,1,0,0,0,0,0,1,1950.0,1664,0,1,0,0,0,0,0,0,0,1,5000,0,50,0,0,0,0,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,1,0,1947,1950
201,1279,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,473,2,0,0,1,0,0,0,0,0,1,1980.0,1279,0,0,0,1,0,0,0,0,0,1,10125,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1977,1977
626,1422,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,286,1,0,1,0,0,1,0,0,0,0,1960.0,1422,0,0,0,1,0,0,0,0,0,1,12342,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,1,0,1960,1978
840,810,672,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,400,1,0,0,1,0,0,0,0,0,1,1934.0,1482,0,0,0,0,0,0,1,0,0,1,12155,0,70,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,6,0,1,0,0,0,0,0,0,0,0,1,0,1925,1950
418,756,378,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,240,1,0,0,1,0,0,0,0,0,1,1940.0,1134,1,1,0,0,0,0,0,0,0,1,8160,0,50,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,1,0,0,0,0,1940,1950
1257,864,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,864,0,0,0,1,0,0,0,0,0,1,4060,0,30,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,1,0,0,0,0,0,0,0,0,1,0,1922,1950
127,840,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,840,0,0,1,0,0,0,0,0,0,1,4388,0,45,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1930,1950
991,916,826,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,424,2,0,0,1,0,1,0,0,0,0,1925.0,1742,1,0,0,0,0,0,1,0,0,1,17671,0,70,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,8,0,1,0,0,0,0,0,0,0,0,1,0,1882,1986
519,1276,804,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,282,1,0,0,1,0,0,0,0,0,1,1926.0,2080,1,0,0,0,0,0,1,0,0,1,10918,0,70,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,1,0,0,0,0,0,0,0,1,0,1926,2004
884,892,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,288,1,0,1,0,0,1,0,0,0,0,1967.0,892,0,0,0,1,0,0,0,0,0,1,7150,0,20,0,0,0,1,0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1967,1967
781,810,793,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,484,2,0,1,0,0,1,0,0,0,0,1992.0,1603,1,0,0,0,0,0,1,0,0,1,7153,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1992,1992
1275,928,992,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,400,2,0,0,1,0,0,0,0,0,1,1948.0,1920,0,0,0,0,0,0,1,0,0,2,11345,0,90,0,0,0,1,0,567.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1948,1950
1300,1005,978,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,490,2,1,0,0,0,1,0,0,0,0,1999.0,1983,1,0,0,0,0,0,1,0,0,1,10762,0,60,0,0,0,1,0,344.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1999,1999
55,1425,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,576,2,0,1,0,0,1,0,0,0,0,1964.0,1425,0,0,0,1,0,0,0,0,0,1,10175,0,20,0,0,0,1,0,272.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1964,1964
472,1072,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,525,2,0,1,0,0,0,1,0,0,0,2005.0,1072,0,0,0,0,0,0,0,0,1,1,3675,0,180,0,0,0,0,1,80.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,2005,2005
786,966,686,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,416,1,0,0,1,0,0,0,0,0,1,1961.0,1652,0,1,0,0,0,0,0,0,0,1,10800,0,50,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1915,1950
1338,920,941,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,492,2,0,1,0,0,0,0,1,0,0,2002.0,1861,1,0,0,0,0,0,1,0,0,1,13450,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2002,2002
1031,1687,998,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,672,2,1,0,0,0,0,1,0,0,0,1970.0,3082,1,0,0,0,1,0,0,0,0,1,15863,397,75,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,1,0,1920,1970
842,1165,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,490,2,0,1,0,0,1,0,0,0,0,1966.0,1165,1,0,0,0,0,0,0,0,1,1,9020,0,80,0,0,0,1,0,183.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,1,0,1966,1966
938,1391,571,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,868,3,0,1,0,0,1,0,0,0,0,2006.0,1962,1,0,0,0,0,0,1,0,0,1,8760,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,1,2006,2006
460,832,1103,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,552,2,1,0,0,0,0,0,1,0,0,2009.0,1935,1,0,0,0,0,0,1,0,0,1,8004,0,60,0,1,0,0,0,110.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,1,2009,2009
